mean_fit_time,std_fit_time,mean_score_time,std_score_time,min_samples_leaf,max_leaf_nodes,max_bins,learning_rate,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
9.265408039093018,3.100278687588634,0.02208677927652995,0.0028036800637660075,10,64,100,0.01,"{'regressor__min_samples_leaf': 10, 'regressor__max_leaf_nodes': 64, 'regressor__max_bins': 100, 'regressor__learning_rate': 0.01}",0.8734789980231902,0.8891638737872312,0.898687977808725,0.8871102832063821,0.010393462405512092,17
3.565605401992798,0.22168319655901536,0.016102155049641926,0.0005032059440365636,2,32,255,0.021544346900318832,"{'regressor__min_samples_leaf': 2, 'regressor__max_leaf_nodes': 32, 'regressor__max_bins': 255, 'regressor__learning_rate': 0.021544346900318832}",0.8586548163992062,0.8851292191782179,0.9170590366617266,0.8869476907463835,0.023878070347097723,18
13.14515988032023,3.9778298795076488,0.02229650815327962,0.002098078523013454,1,6,255,0.01,"{'regressor__min_samples_leaf': 1, 'regressor__max_leaf_nodes': 6, 'regressor__max_bins': 255, 'regressor__learning_rate': 0.01}",0.8751995234858748,0.8803445440951074,0.9034392621910432,0.8863277765906751,0.01228060839578831,19
17.571880340576172,3.544992034205995,0.026795069376627605,0.0017985420406800244,10,32,10,0.004641588833612777,"{'regressor__min_samples_leaf': 10, 'regressor__max_leaf_nodes': 32, 'regressor__max_bins': 10, 'regressor__learning_rate': 0.004641588833612777}",0.8730338547264533,0.8816937899860043,0.9037798050064898,0.8861691499063159,0.01294475439364961,20
0.5658539136250814,0.2263435501804821,0.012988805770874023,0.0006149412173993067,50,32,10,0.1,"{'regressor__min_samples_leaf': 50, 'regressor__max_leaf_nodes': 32, 'regressor__max_bins': 10, 'regressor__learning_rate': 0.1}",0.8710538868367173,0.8820815621838082,0.9049647486313465,0.8860333992172906,0.014123252667569494,21
17.542686223983765,6.066361195094484,0.026206572850545246,0.0037289036727674216,5,32,100,0.004641588833612777,"{'regressor__min_samples_leaf': 5, 'regressor__max_leaf_nodes': 32, 'regressor__max_bins': 100, 'regressor__learning_rate': 0.004641588833612777}",0.8760082160302534,0.8845216160948883,0.8971893433045196,0.8859063918098871,0.008702422689029536,22
10.424002647399902,3.031958523201566,0.021502097447713215,0.0018881776726468078,50,8,50,0.01,"{'regressor__min_samples_leaf': 50, 'regressor__max_leaf_nodes': 8, 'regressor__max_bins': 50, 'regressor__learning_rate': 0.01}",0.8709910849623052,0.8811640038335923,0.9035567378442334,0.8852372755467103,0.013603286214323995,23
0.7890043258666992,0.2963254481990463,0.013114690780639648,0.0011646730262876214,5,32,50,0.046415888336127774,"{'regressor__min_samples_leaf': 5, 'regressor__max_leaf_nodes': 32, 'regressor__max_bins': 50, 'regressor__learning_rate': 0.046415888336127774}",0.8601147670935186,0.878657010428986,0.9152856562593301,0.8846858112606116,0.022923300844877183,24
0.15547792116800943,0.02292004038893997,0.011198123296101889,8.97953991118916e-05,20,6,255,0.21544346900318823,"{'regressor__min_samples_leaf': 20, 'regressor__max_leaf_nodes': 6, 'regressor__max_bins': 255, 'regressor__learning_rate': 0.21544346900318823}",0.8777418814785406,0.8704213256154552,0.9052789799875739,0.8844807290271898,0.015007177544861094,25
0.12843966484069824,0.017596139978895576,0.011060476303100586,5.1551735316990736e-05,10,6,100,0.21544346900318823,"{'regressor__min_samples_leaf': 10, 'regressor__max_leaf_nodes': 6, 'regressor__max_bins': 100, 'regressor__learning_rate': 0.21544346900318823}",0.8697932469375823,0.8818640227228302,0.8983597917703894,0.8833390204769339,0.0117087882863586,26
14.173292318979898,0.7995241606156189,0.02241365114847819,9.754425115059941e-05,20,4,100,0.01,"{'regressor__min_samples_leaf': 20, 'regressor__max_leaf_nodes': 4, 'regressor__max_bins': 100, 'regressor__learning_rate': 0.01}",0.8675573553632099,0.8750987468374003,0.9063057423581253,0.8829872815195786,0.016773612376803426,27
1.1339599291483562,0.5732912218854602,0.012849013010660807,0.001019511601678489,20,64,255,0.21544346900318823,"{'regressor__min_samples_leaf': 20, 'regressor__max_leaf_nodes': 64, 'regressor__max_bins': 255, 'regressor__learning_rate': 0.21544346900318823}",0.8670052342906388,0.8840368749150223,0.8972781545411629,0.8827734212489413,0.012391116750812463,28
0.4814620812733968,0.23135376445424696,0.012076616287231445,0.0008648886475358942,20,64,100,0.1,"{'regressor__min_samples_leaf': 20, 'regressor__max_leaf_nodes': 64, 'regressor__max_bins': 100, 'regressor__learning_rate': 0.1}",0.8741224457853844,0.8708573674505922,0.9016493303636126,0.8822097145331963,0.013810362820691537,29
3.7345786889394126,1.553368162013785,0.016321182250976562,0.0014514992542911103,5,5,50,0.021544346900318832,"{'regressor__min_samples_leaf': 5, 'regressor__max_leaf_nodes': 5, 'regressor__max_bins': 50, 'regressor__learning_rate': 0.021544346900318832}",0.8521588346791712,0.8799446336424259,0.9134917527459174,0.8818650736891716,0.025075855281198416,30
0.8920401732126871,0.3850517058183931,0.012903769810994467,0.0008442514739236433,2,6,255,0.046415888336127774,"{'regressor__min_samples_leaf': 2, 'regressor__max_leaf_nodes': 6, 'regressor__max_bins': 255, 'regressor__learning_rate': 0.046415888336127774}",0.8681005545259629,0.8913950330176769,0.8857738507948688,0.8817564794461695,0.009925141022180102,31
14.668819745381674,0.047940505755327975,0.022550344467163086,0.0001613969929581364,5,4,100,0.01,"{'regressor__min_samples_leaf': 5, 'regressor__max_leaf_nodes': 4, 'regressor__max_bins': 100, 'regressor__learning_rate': 0.01}",0.8654649489417193,0.8757294476719345,0.9029238902114705,0.8813727622750415,0.015804605236974363,32
0.5180613994598389,0.4252650856886126,0.01195677121480306,0.0010340131468275868,10,6,5,0.1,"{'regressor__min_samples_leaf': 10, 'regressor__max_leaf_nodes': 6, 'regressor__max_bins': 5, 'regressor__learning_rate': 0.1}",0.8652588901450412,0.8753686813427318,0.9021823955520321,0.8809366556799351,0.015579646263631614,33
0.9814580281575521,0.3961233299391135,0.01327053705851237,0.0007062370511638619,1,5,50,0.046415888336127774,"{'regressor__min_samples_leaf': 1, 'regressor__max_leaf_nodes': 5, 'regressor__max_bins': 50, 'regressor__learning_rate': 0.046415888336127774}",0.8613126740133816,0.8749273966797505,0.9055843537567418,0.8806081414832914,0.018514832845890162,34
0.5367490450541178,0.33452020969858853,0.012004852294921875,0.0008810312908833153,10,6,255,0.1,"{'regressor__min_samples_leaf': 10, 'regressor__max_leaf_nodes': 6, 'regressor__max_bins': 255, 'regressor__learning_rate': 0.1}",0.8739025708183842,0.853099862873544,0.9122980320860052,0.8797668219259779,0.024520710842285725,35
6.058323860168457,3.3793669315962314,0.017756144205729168,0.0020153251421963832,20,5,5,0.021544346900318832,"{'regressor__min_samples_leaf': 20, 'regressor__max_leaf_nodes': 5, 'regressor__max_bins': 5, 'regressor__learning_rate': 0.021544346900318832}",0.8710756443166844,0.865218053016582,0.9024713362281279,0.8795883445204647,0.016356473256369478,36
0.25713054339090985,0.030263133111333877,0.01182866096496582,9.477031055376974e-05,20,3,50,0.21544346900318823,"{'regressor__min_samples_leaf': 20, 'regressor__max_leaf_nodes': 3, 'regressor__max_bins': 50, 'regressor__learning_rate': 0.21544346900318823}",0.8642840031860268,0.8751831079635303,0.8989170885037723,0.879461399884443,0.014458918492911104,37
0.24941309293111166,0.07900935850750229,0.011289358139038086,0.00034326982310904224,20,64,100,0.21544346900318823,"{'regressor__min_samples_leaf': 20, 'regressor__max_leaf_nodes': 64, 'regressor__max_bins': 100, 'regressor__learning_rate': 0.21544346900318823}",0.8544013909666122,0.8806466945152587,0.9023515685609317,0.8791332180142675,0.019604809633879554,38
0.2560078303019206,0.06393741616692546,0.010889768600463867,0.0001687054762573496,5,32,100,0.21544346900318823,"{'regressor__min_samples_leaf': 5, 'regressor__max_leaf_nodes': 32, 'regressor__max_bins': 100, 'regressor__learning_rate': 0.21544346900318823}",0.8727428201704617,0.8546315033343035,0.9091457935245039,0.8788400390097563,0.022669127566156747,39
16.073885440826416,0.1697184852750643,0.02435437838236491,0.0003764137512824415,20,8,10,0.004641588833612777,"{'regressor__min_samples_leaf': 20, 'regressor__max_leaf_nodes': 8, 'regressor__max_bins': 10, 'regressor__learning_rate': 0.004641588833612777}",0.8603058146590278,0.8734702910311639,0.9026444268585014,0.8788068441828978,0.017691780019740144,40
4.075457334518433,2.6353924645250237,0.016999006271362305,0.0032184562329942994,50,16,255,0.021544346900318832,"{'regressor__min_samples_leaf': 50, 'regressor__max_leaf_nodes': 16, 'regressor__max_bins': 255, 'regressor__learning_rate': 0.021544346900318832}",0.8491628061381772,0.8804195062810585,0.9063559620105991,0.8786460914766115,0.02338265767206201,41
0.12421401341756184,0.03688460222902173,0.010893583297729492,0.00021017982729742727,50,6,10,0.21544346900318823,"{'regressor__min_samples_leaf': 50, 'regressor__max_leaf_nodes': 6, 'regressor__max_bins': 10, 'regressor__learning_rate': 0.21544346900318823}",0.8546250467210955,0.8790972924823697,0.9021378166041477,0.8786200519358709,0.01939994234346045,42
0.21766169865926108,0.05281708115383403,0.011416355768839518,0.0002825699296813421,1,6,255,0.21544346900318823,"{'regressor__min_samples_leaf': 1, 'regressor__max_leaf_nodes': 6, 'regressor__max_bins': 255, 'regressor__learning_rate': 0.21544346900318823}",0.8472458566790092,0.8771910153149679,0.9110868464884236,0.8785079061608002,0.026079604369268046,43
1.8788861433664958,0.44488143900021904,0.014878114064534506,0.0005809517467495581,100,32,255,0.046415888336127774,"{'regressor__min_samples_leaf': 100, 'regressor__max_leaf_nodes': 32, 'regressor__max_bins': 255, 'regressor__learning_rate': 0.046415888336127774}",0.8620465000426399,0.8769004357883479,0.8965677658713785,0.8785049005674553,0.014138839627662905,44
13.540827433268229,7.843850515054282,0.02341739336649577,0.005488865991059626,100,64,255,0.021544346900318832,"{'regressor__min_samples_leaf': 100, 'regressor__max_leaf_nodes': 64, 'regressor__max_bins': 255, 'regressor__learning_rate': 0.021544346900318832}",0.8651282336286261,0.888102238699784,0.8813326571892236,0.8781877098392111,0.00963913023836208,45
0.5968975226084391,0.22657766606432378,0.012478510538736979,0.0005329050933138461,20,3,100,0.1,"{'regressor__min_samples_leaf': 20, 'regressor__max_leaf_nodes': 3, 'regressor__max_bins': 100, 'regressor__learning_rate': 0.1}",0.8627162881410136,0.8595284154346853,0.9104991346583833,0.8775812794113608,0.023312793750011825,46
8.934496641159058,4.014114576975063,0.01936785380045573,0.0022376464550802394,2,4,30,0.021544346900318832,"{'regressor__min_samples_leaf': 2, 'regressor__max_leaf_nodes': 4, 'regressor__max_bins': 30, 'regressor__learning_rate': 0.021544346900318832}",0.8553486965394196,0.8665943053822766,0.9104920397353579,0.877478347219018,0.023791368879409632,47
12.729054927825928,3.1873150529979903,0.024121443430582683,0.0019229260194909264,100,32,30,0.021544346900318832,"{'regressor__min_samples_leaf': 100, 'regressor__max_leaf_nodes': 32, 'regressor__max_bins': 30, 'regressor__learning_rate': 0.021544346900318832}",0.8599115615478504,0.879040531273021,0.892770676469855,0.8772409230969087,0.01347489766331017,48
4.199652512868245,2.4955449591795227,0.017410675684611004,0.0026283078549810394,5,16,255,0.01,"{'regressor__min_samples_leaf': 5, 'regressor__max_leaf_nodes': 16, 'regressor__max_bins': 255, 'regressor__learning_rate': 0.01}",0.8568740972898105,0.8547757104017369,0.9198841409241305,0.8771779828718925,0.03020996257936611,49
21.38813813527425,5.64174416940272,0.030099868774414062,0.0032036273334127775,10,64,30,0.004641588833612777,"{'regressor__min_samples_leaf': 10, 'regressor__max_leaf_nodes': 64, 'regressor__max_bins': 30, 'regressor__learning_rate': 0.004641588833612777}",0.861389077409206,0.8845503817010688,0.8833805954141563,0.8764400181748103,0.010653331667810477,50
12.048879146575928,4.340159244296402,0.02149375279744466,0.002310799659205067,1,5,10,0.01,"{'regressor__min_samples_leaf': 1, 'regressor__max_leaf_nodes': 5, 'regressor__max_bins': 10, 'regressor__learning_rate': 0.01}",0.8658228980452803,0.8578749416908392,0.9028160180078675,0.8755046192479957,0.019582762474832646,51
0.3707818190256755,0.13306327625425807,0.011868635813395182,0.0005873018414410508,10,4,50,0.1,"{'regressor__min_samples_leaf': 10, 'regressor__max_leaf_nodes': 4, 'regressor__max_bins': 50, 'regressor__learning_rate': 0.1}",0.8620419868810675,0.8670609555159519,0.8969722720518507,0.87535840481629,0.015420050890465553,52
0.28130515416463214,0.06741289052344807,0.011693874994913736,0.00029110510381915916,100,32,10,0.21544346900318823,"{'regressor__min_samples_leaf': 100, 'regressor__max_leaf_nodes': 32, 'regressor__max_bins': 10, 'regressor__learning_rate': 0.21544346900318823}",0.8568472278626107,0.8794096393778595,0.8892597736798958,0.875172213640122,0.013567365606521466,53
1.7007382710774739,0.26702390069625964,0.014170328776041666,0.0004847343997451912,2,64,10,0.046415888336127774,"{'regressor__min_samples_leaf': 2, 'regressor__max_leaf_nodes': 64, 'regressor__max_bins': 10, 'regressor__learning_rate': 0.046415888336127774}",0.8545498002609051,0.8793340949694163,0.8914260853747568,0.8751033268683593,0.0153490423152545,54
1.448184649149577,0.25483170848672326,0.013840993245442709,0.0005362981792379926,5,64,30,0.046415888336127774,"{'regressor__min_samples_leaf': 5, 'regressor__max_leaf_nodes': 64, 'regressor__max_bins': 30, 'regressor__learning_rate': 0.046415888336127774}",0.8470999411063703,0.8763228152816798,0.90188320660664,0.8751019876648968,0.022381828340131714,55
18.35753830273946,0.20773362372354204,0.026987155278523762,0.0003654892447327046,50,16,30,0.004641588833612777,"{'regressor__min_samples_leaf': 50, 'regressor__max_leaf_nodes': 16, 'regressor__max_bins': 30, 'regressor__learning_rate': 0.004641588833612777}",0.8597104611513194,0.872668084593743,0.891253432847574,0.8745439928642121,0.012945502172237002,56
0.13440958658854166,0.04735279695641465,0.010912259419759115,0.00016817264591581944,20,16,255,0.46415888336127775,"{'regressor__min_samples_leaf': 20, 'regressor__max_leaf_nodes': 16, 'regressor__max_bins': 255, 'regressor__learning_rate': 0.46415888336127775}",0.8613172856811382,0.8628391700188209,0.8986856294337722,0.8742806950445772,0.017268075551722765,57
14.941492080688477,2.635246815247925,0.024036725362141926,0.001251586671995352,100,8,100,0.01,"{'regressor__min_samples_leaf': 100, 'regressor__max_leaf_nodes': 8, 'regressor__max_bins': 100, 'regressor__learning_rate': 0.01}",0.8625832794418724,0.8760625546588985,0.8839971819014943,0.8742143386674218,0.008839333738124285,58
0.11125572522481282,0.04107819031303513,0.011069774627685547,0.00028186931690242446,50,4,50,0.21544346900318823,"{'regressor__min_samples_leaf': 50, 'regressor__max_leaf_nodes': 4, 'regressor__max_bins': 50, 'regressor__learning_rate': 0.21544346900318823}",0.8499592378275775,0.8686073024062293,0.9007637052607961,0.8731100818315344,0.020983799222383494,59
0.13182870546976724,0.053478406188249235,0.010894219080607096,0.0002002989785597791,5,6,30,0.46415888336127775,"{'regressor__min_samples_leaf': 5, 'regressor__max_leaf_nodes': 6, 'regressor__max_bins': 30, 'regressor__learning_rate': 0.46415888336127775}",0.8549354503964417,0.8612564761023627,0.8982783572762494,0.8714900945916847,0.01911713201531833,60
0.15555032094319662,0.03879241110497778,0.011354923248291016,0.00021327506969842693,10,3,100,0.21544346900318823,"{'regressor__min_samples_leaf': 10, 'regressor__max_leaf_nodes': 3, 'regressor__max_bins': 100, 'regressor__learning_rate': 0.21544346900318823}",0.8589370788089132,0.8667971735418423,0.8872193965048784,0.8709845496185445,0.01191981438249438,61
2.1571149826049805,1.3121099604122557,0.01462539037068685,0.001428651664775075,10,6,10,0.021544346900318832,"{'regressor__min_samples_leaf': 10, 'regressor__max_leaf_nodes': 6, 'regressor__max_bins': 10, 'regressor__learning_rate': 0.021544346900318832}",0.8674344584475316,0.8362763837063014,0.9087299157699449,0.8708135859745926,0.02967538210096554,62
0.11601670583089192,0.03139592032103834,0.011099020640055338,9.702363608998199e-05,50,6,50,0.46415888336127775,"{'regressor__min_samples_leaf': 50, 'regressor__max_leaf_nodes': 6, 'regressor__max_bins': 50, 'regressor__learning_rate': 0.46415888336127775}",0.8501748505113109,0.8705435191535095,0.8916814476821138,0.8707999391156447,0.016945967378161307,63
0.11442502339680989,0.02228112436312087,0.010810375213623047,0.0001452336450188278,10,8,10,0.46415888336127775,"{'regressor__min_samples_leaf': 10, 'regressor__max_leaf_nodes': 8, 'regressor__max_bins': 10, 'regressor__learning_rate': 0.46415888336127775}",0.8585941687342638,0.8599353196127272,0.8926205203857661,0.8703833362442523,0.01573359336636939,64
0.19704405466715494,0.14974182286439586,0.011341253916422525,0.0005173974802926069,2,6,255,0.46415888336127775,"{'regressor__min_samples_leaf': 2, 'regressor__max_leaf_nodes': 6, 'regressor__max_bins': 255, 'regressor__learning_rate': 0.46415888336127775}",0.8742451324663056,0.8420673455194249,0.889024720253409,0.8684457327463798,0.019603971337640726,65
5.391863584518433,3.174857254419854,0.01762986183166504,0.002173699995313667,100,5,50,0.021544346900318832,"{'regressor__min_samples_leaf': 100, 'regressor__max_leaf_nodes': 5, 'regressor__max_bins': 50, 'regressor__learning_rate': 0.021544346900318832}",0.8558186704707974,0.8732707250586244,0.8758141002404037,0.8683011652566085,0.008887320420583236,66
12.594269355138143,1.2185328256680574,0.021481831868489582,0.0005226927867898837,10,3,30,0.01,"{'regressor__min_samples_leaf': 10, 'regressor__max_leaf_nodes': 3, 'regressor__max_bins': 30, 'regressor__learning_rate': 0.01}",0.8509568612560109,0.8590122980104107,0.8943585189922201,0.8681092260862139,0.01885013791063634,67
0.10538919766743977,0.02565661703986156,0.012558619181315104,0.0011939338191899536,20,4,50,0.21544346900318823,"{'regressor__min_samples_leaf': 20, 'regressor__max_leaf_nodes': 4, 'regressor__max_bins': 50, 'regressor__learning_rate': 0.21544346900318823}",0.8636505428295419,0.8666622554338402,0.8733057797502698,0.867872859337884,0.004033614702985503,68
12.315904140472412,3.427185616240231,0.021388928095499676,0.0018501688247051318,2,4,10,0.01,"{'regressor__min_samples_leaf': 2, 'regressor__max_leaf_nodes': 4, 'regressor__max_bins': 10, 'regressor__learning_rate': 0.01}",0.8447244517230651,0.856045325321795,0.9028195794503928,0.867863118831751,0.02514632045974916,69
0.15536983807881674,0.019835855166825428,0.0110777219136556,0.00016633990385384823,100,32,10,0.46415888336127775,"{'regressor__min_samples_leaf': 100, 'regressor__max_leaf_nodes': 32, 'regressor__max_bins': 10, 'regressor__learning_rate': 0.46415888336127775}",0.8478818120177032,0.8623878654490253,0.8908879368314545,0.8670525380993944,0.017864323311660678,70
11.824241161346436,2.251878659810848,0.020848910013834637,0.000873922368496351,5,3,50,0.01,"{'regressor__min_samples_leaf': 5, 'regressor__max_leaf_nodes': 3, 'regressor__max_bins': 50, 'regressor__learning_rate': 0.01}",0.8455400594957247,0.8606092666347404,0.8926680876759835,0.8662724712688162,0.01965225474910159,71
0.10268799463907878,0.026105098337379787,0.010886669158935547,9.929287058831987e-05,50,5,50,0.46415888336127775,"{'regressor__min_samples_leaf': 50, 'regressor__max_leaf_nodes': 5, 'regressor__max_bins': 50, 'regressor__learning_rate': 0.46415888336127775}",0.8397416275937215,0.8746983508537038,0.881378069162157,0.8652726825365274,0.01825797969910696,72
14.073672533035278,1.1742641489106531,0.023179292678833008,0.000567944983794755,100,6,10,0.01,"{'regressor__min_samples_leaf': 100, 'regressor__max_leaf_nodes': 6, 'regressor__max_bins': 10, 'regressor__learning_rate': 0.01}",0.8507531184801572,0.8600162780784331,0.8833827470409086,0.8647173811998329,0.013729492414061953,73
13.569061835606893,7.657651110876688,0.023497263590494793,0.0050938453223691215,100,64,255,0.01,"{'regressor__min_samples_leaf': 100, 'regressor__max_leaf_nodes': 64, 'regressor__max_bins': 255, 'regressor__learning_rate': 0.01}",0.8637712929441178,0.838454649004224,0.8907830783759086,0.8643363401080836,0.021366727855086243,74
12.76776154836019,3.3989688150383954,0.021825393040974934,0.0015797371849173355,100,5,5,0.01,"{'regressor__min_samples_leaf': 100, 'regressor__max_leaf_nodes': 5, 'regressor__max_bins': 5, 'regressor__learning_rate': 0.01}",0.8525202324420854,0.8579267423099557,0.8815717898146269,0.864006254855556,0.012615297619335063,75
0.08961288134256999,0.0026426569723748306,0.01085821787516276,0.00013649823995180585,50,8,5,0.46415888336127775,"{'regressor__min_samples_leaf': 50, 'regressor__max_leaf_nodes': 8, 'regressor__max_bins': 5, 'regressor__learning_rate': 0.46415888336127775}",0.8447438799277048,0.8448753187678386,0.8974570400950551,0.8623587462635328,0.02481829958525334,76
0.1466050148010254,0.02525865227831801,0.01139052708943685,0.0003126952957532309,100,16,10,0.46415888336127775,"{'regressor__min_samples_leaf': 100, 'regressor__max_leaf_nodes': 16, 'regressor__max_bins': 10, 'regressor__learning_rate': 0.46415888336127775}",0.8450928415671494,0.8646895520368837,0.8762219264536685,0.8620014400192338,0.012849758522571628,77
0.2188586393992106,0.08464866222131259,0.011558930079142252,0.0004586266841987693,50,64,30,0.46415888336127775,"{'regressor__min_samples_leaf': 50, 'regressor__max_leaf_nodes': 64, 'regressor__max_bins': 30, 'regressor__learning_rate': 0.46415888336127775}",0.8462944068124416,0.8669262684415197,0.871055106433353,0.8614252605624381,0.010831093425674647,78
25.182440360387165,0.29042093388128815,0.030189037322998047,0.00030729426506276465,10,64,50,0.0021544346900318843,"{'regressor__min_samples_leaf': 10, 'regressor__max_leaf_nodes': 64, 'regressor__max_bins': 50, 'regressor__learning_rate': 0.0021544346900318843}",0.8401543522381081,0.8623916242747494,0.8812602189320199,0.8612687318149591,0.016800173308066445,79
0.33631571133931476,0.08512489794999205,0.011903603871663412,0.0004119439479988566,50,8,3,0.1,"{'regressor__min_samples_leaf': 50, 'regressor__max_leaf_nodes': 8, 'regressor__max_bins': 3, 'regressor__learning_rate': 0.1}",0.8375455929448484,0.8618470185867524,0.8832854779240896,0.8608926964852301,0.018685418869333097,80
14.74044926961263,5.730883599906755,0.02487071355183919,0.00339614118668444,50,64,5,0.004641588833612777,"{'regressor__min_samples_leaf': 50, 'regressor__max_leaf_nodes': 64, 'regressor__max_bins': 5, 'regressor__learning_rate': 0.004641588833612777}",0.8514470198531687,0.8649483992869971,0.8653458359693149,0.8605804183698269,0.0064603258600570744,81
